OrderDate,Quantity,SalesAmount,Profit,Region,Category,CustomerID
2024-06-21,5,148.78,183.56,West,Electronics,CUST_424
2024-06-22,11,463.56,71.44,North,Food,CUST_392
2024-06-22,2,451.59,108.48,South,Electronics,CUST_246
2024-06-22,3,443.11,98.11,West,Furniture,CUST_124
2024-06-22,2,424.38,86.2,West,Electronics,CUST_219
2024-06-22,1,365.64,-30.13,East,Electronics,CUST_168
2024-06-23,8,226.49,69.29,East,Electronics,CUST_14
2024-06-23,10,58.89,140.69,South,Furniture,CUST_388
2024-06-23,7,81.1,57.19,East,Clothing,CUST_246
2024-06-23,14,54.51,-40.08,West,Electronics,CUST_78
2024-06-23,5,125.65,185.5,South,Clothing,CUST_354
2024-06-23,5,448.77,18.72,West,Furniture,CUST_473
2024-06-24,8,43.17,197.26,West,Furniture,CUST_142
2024-06-24,4,315.78,-2.7,North,Food,CUST_14
2024-06-24,3,389.1,48.9,South,Electronics,CUST_282
2024-06-24,12,469.73,81.02,North,Clothing,CUST_403
2024-06-24,10,37.09,9.2,South,Electronics,CUST_330
2024-06-24,13,384.21,145.67,South,Electronics,CUST_174
2024-06-24,1,239.88,-37.99,West,Clothing,CUST_235
2024-06-25,3,493.45,195.96,East,Furniture,CUST_308
2024-06-25,7,238.41,71.87,North,Clothing,CUST_281
2024-06-25,12,193.16,100.82,West,Furniture,CUST_477
2024-06-26,7,366.09,73.12,East,Electronics,CUST_313
2024-06-27,8,276.44,109.18,East,Food,CUST_21
2024-06-27,14,397.73,36.89,North,Electronics,CUST_129
2024-06-27,9,317.58,-19.29,West,Clothing,CUST_108
2024-06-27,2,124.59,0.82,West,Food,CUST_404
2024-06-28,2,64.21,-31.34,South,Furniture,CUST_203
2024-06-28,4,191.33,80.81,West,Electronics,CUST_450
2024-06-28,12,325.02,-25.68,East,Furniture,CUST_9
2024-06-29,12,395.67,-37.73,North,Electronics,CUST_351
2024-06-29,2,138.86,179.01,South,Clothing,CUST_69
2024-06-29,4,138.8,190.44,West,Clothing,CUST_449
2024-06-29,11,152.54,119.92,West,Furniture,CUST_260
2024-06-29,10,268.57,172.92,South,Furniture,CUST_191
2024-06-29,3,26.37,-31.35,South,Food,CUST_269
2024-06-30,4,23.75,50.36,North,Electronics,CUST_447
2024-06-30,3,450.56,-12.13,West,Furniture,CUST_350
2024-06-30,6,172.51,-31.51,South,Furniture,CUST_222
2024-06-30,9,469.35,-41.32,North,Electronics,CUST_227
2024-06-30,4,371.8,149.12,North,Food,CUST_393
2024-06-30,6,158.86,166.95,South,Clothing,CUST_299
2024-07-01,11,135.11,34.73,West,Electronics,CUST_34
2024-07-01,9,54.53,157.3,North,Electronics,CUST_294
2024-07-01,4,70.09,151.27,East,Furniture,CUST_363
2024-07-01,4,204.82,-12.7,South,Clothing,CUST_450
2024-07-01,6,27.52,3.58,North,Furniture,CUST_225
2024-07-01,6,258.81,46.75,West,Electronics,CUST_182
2024-07-02,14,43.23,-31.86,West,Food,CUST_207
2024-07-02,3,490.6,77.7,East,Clothing,CUST_196
2024-07-02,5,321.97,101.52,West,Clothing,CUST_412
2024-07-02,14,481.33,-11.26,South,Electronics,CUST_372
2024-07-02,1,95.76,118.54,East,Electronics,CUST_154
2024-07-02,10,70.23,25.54,North,Electronics,CUST_49
2024-07-03,4,397.43,180.12,East,Food,CUST_459
2024-07-03,4,37.65,72.73,South,Electronics,CUST_267
2024-07-03,2,113.08,148.51,West,Food,CUST_197
2024-07-03,11,43.82,184.11,West,Electronics,CUST_73
2024-07-03,4,451.53,65.46,East,Electronics,CUST_412
2024-07-03,8,374.05,31.44,East,Clothing,CUST_159
2024-07-04,1,337.39,-2.84,North,Clothing,CUST_257
2024-07-04,8,340.15,141.8,East,Clothing,CUST_282
2024-07-04,5,234.31,175.85,North,Food,CUST_458
2024-07-04,3,350.42,71.23,South,Clothing,CUST_325
2024-07-05,8,121.42,165.07,West,Electronics,CUST_297
2024-07-05,11,104.86,121.79,South,Clothing,CUST_116
2024-07-05,5,118.53,72.53,North,Electronics,CUST_117
2024-07-05,10,209.09,26.97,East,Food,CUST_133
2024-07-05,3,258.23,82.99,West,Electronics,CUST_69
2024-07-05,12,240.47,-40.51,West,Clothing,CUST_23
2024-07-05,9,40.64,150.23,West,Electronics,CUST_240
2024-07-05,3,434.39,-1.01,North,Electronics,CUST_367
2024-07-05,3,254.58,113.59,West,Electronics,CUST_100
2024-07-06,1,346.01,-48.37,South,Food,CUST_164
2024-07-06,5,340.1,179.0,West,Clothing,CUST_258
2024-07-06,5,116.03,153.87,West,Clothing,CUST_223
2024-07-06,13,224.0,72.51,East,Furniture,CUST_368
2024-07-06,8,169.46,63.45,North,Electronics,CUST_263
2024-07-06,7,336.86,195.92,South,Clothing,CUST_267
2024-07-07,5,129.3,-27.8,South,Food,CUST_7
2024-07-07,9,45.08,184.12,East,Electronics,CUST_477
2024-07-07,6,145.96,199.97,West,Clothing,CUST_173
2024-07-07,1,194.91,33.8,South,Clothing,CUST_22
2024-07-07,10,108.66,187.74,East,Furniture,CUST_83
2024-07-07,9,248.28,150.13,South,Electronics,CUST_225
2024-07-07,2,381.34,199.84,East,Electronics,CUST_229
2024-07-07,1,296.8,27.57,South,Clothing,CUST_139
2024-07-08,11,343.55,182.45,North,Clothing,CUST_401
2024-07-08,2,54.69,87.34,South,Food,CUST_361
2024-07-08,11,438.84,122.39,East,Food,CUST_218
2024-07-08,9,411.48,44.72,North,Clothing,CUST_125
2024-07-08,9,405.16,42.13,East,Clothing,CUST_44
2024-07-08,7,323.71,146.99,East,Food,CUST_454
2024-07-09,12,368.57,84.43,South,Food,CUST_437
2024-07-09,12,477.52,147.35,South,Clothing,CUST_177
2024-07-09,14,101.28,132.23,South,Food,CUST_186
2024-07-09,10,327.87,32.8,East,Furniture,CUST_109
2024-07-09,12,239.03,118.45,West,Clothing,CUST_133
2024-07-09,6,96.15,-13.44,North,Clothing,CUST_274
2024-07-09,12,283.5,76.39,North,Food,CUST_27
2024-07-09,7,323.68,-9.55,East,Electronics,CUST_440
2024-07-09,8,450.17,155.21,West,Electronics,CUST_0
2024-07-10,14,323.81,137.89,South,Furniture,CUST_167
2024-07-10,9,151.87,195.45,West,Electronics,CUST_114
2024-07-10,2,259.46,104.23,West,Food,CUST_15
2024-07-11,4,332.28,53.08,West,Furniture,CUST_444
2024-07-11,14,256.68,-16.33,South,Food,CUST_302
2024-07-11,9,159.24,95.72,West,Food,CUST_23
2024-07-11,4,445.49,154.66,South,Clothing,CUST_70
2024-07-11,8,71.6,84.98,South,Electronics,CUST_359
2024-07-12,13,228.01,181.62,West,Electronics,CUST_457
2024-07-12,7,127.98,14.19,West,Clothing,CUST_281
2024-07-12,2,98.2,-10.67,West,Electronics,CUST_418
2024-07-12,6,210.53,187.07,North,Clothing,CUST_253
2024-07-12,13,27.54,-37.59,East,Clothing,CUST_176
2024-07-12,10,256.87,57.18,North,Furniture,CUST_38
2024-07-12,5,470.1,112.14,East,Electronics,CUST_455
2024-07-13,10,203.78,126.26,East,Electronics,CUST_339
2024-07-13,11,383.58,145.53,West,Clothing,CUST_425
2024-07-13,9,437.95,85.86,South,Furniture,CUST_29
2024-07-13,14,123.33,51.69,East,Clothing,CUST_179
2024-07-13,2,479.88,15.58,East,Furniture,CUST_226
2024-07-13,1,286.01,76.96,South,Furniture,CUST_138
2024-07-13,7,448.42,187.38,West,Food,CUST_440
2024-07-13,9,205.0,151.27,North,Food,CUST_20
2024-07-13,12,329.89,113.53,North,Food,CUST_114
2024-07-14,11,60.79,32.79,North,Clothing,CUST_197
2024-07-14,14,329.96,-5.65,East,Furniture,CUST_61
2024-07-14,2,167.06,158.75,North,Furniture,CUST_240
2024-07-14,14,413.98,-12.07,East,Clothing,CUST_381
2024-07-14,9,91.36,77.29,East,Clothing,CUST_132
2024-07-14,14,466.91,-40.56,West,Clothing,CUST_134
2024-07-15,2,374.33,161.27,North,Clothing,CUST_306
2024-07-15,7,416.1,193.46,West,Electronics,CUST_79
2024-07-16,12,400.3,33.64,East,Food,CUST_236
2024-07-16,6,160.52,-24.99,South,Clothing,CUST_258
2024-07-16,14,112.16,175.15,West,Furniture,CUST_266
2024-07-16,7,78.96,-3.84,North,Food,CUST_255
2024-07-17,6,121.47,5.34,North,Furniture,CUST_287
2024-07-17,4,208.08,13.88,West,Electronics,CUST_261
2024-07-17,12,73.0,145.87,North,Clothing,CUST_175
2024-07-17,3,108.76,39.66,West,Clothing,CUST_481
2024-07-17,1,206.8,33.89,South,Furniture,CUST_392
2024-07-17,6,484.65,57.8,West,Electronics,CUST_16
2024-07-17,5,245.71,134.5,South,Electronics,CUST_279
2024-07-18,7,271.02,149.38,East,Furniture,CUST_33
2024-07-18,7,162.52,76.64,East,Electronics,CUST_277
2024-07-18,6,182.31,-26.76,South,Clothing,CUST_456
2024-07-18,11,327.02,105.18,East,Furniture,CUST_286
2024-07-18,11,152.22,15.99,East,Furniture,CUST_91
2024-07-18,7,240.16,15.7,East,Clothing,CUST_433
2024-07-18,3,227.57,28.69,South,Food,CUST_57
2024-07-19,13,446.93,65.44,North,Clothing,CUST_124
2024-07-19,14,316.66,-3.99,South,Clothing,CUST_280
2024-07-19,6,459.48,79.81,South,Electronics,CUST_212
2024-07-19,7,295.05,92.5,East,Furniture,CUST_316
2024-07-20,4,466.89,86.33,South,Electronics,CUST_442
2024-07-20,9,460.2,127.76,North,Furniture,CUST_29
2024-07-20,13,388.68,171.43,North,Furniture,CUST_412
2024-07-20,6,65.97,121.1,East,Furniture,CUST_272
2024-07-20,2,175.53,63.05,West,Clothing,CUST_349
2024-07-21,6,256.76,23.6,South,Furniture,CUST_44
2024-07-22,4,498.4,74.41,South,Food,CUST_472
2024-07-22,7,262.23,5.7,South,Electronics,CUST_335
2024-07-22,14,256.89,172.45,East,Clothing,CUST_0
2024-07-22,13,74.52,63.76,East,Furniture,CUST_482
2024-07-22,10,235.75,113.83,West,Food,CUST_306
2024-07-22,12,69.93,155.33,North,Furniture,CUST_378
2024-07-23,6,316.38,99.68,West,Furniture,CUST_439
2024-07-23,12,272.73,133.13,North,Electronics,CUST_92
2024-07-24,5,270.48,112.62,East,Clothing,CUST_209
2024-07-24,9,410.31,-28.43,South,Electronics,CUST_463
2024-07-24,8,297.88,-35.09,West,Clothing,CUST_361
2024-07-24,13,230.45,187.67,East,Electronics,CUST_364
2024-07-24,2,285.75,-0.19,South,Food,CUST_373
2024-07-24,13,176.35,138.59,West,Food,CUST_443
2024-07-24,5,297.97,125.18,West,Furniture,CUST_323
2024-07-24,14,53.44,-39.83,South,Food,CUST_280
2024-07-24,1,46.05,19.71,South,Electronics,CUST_101
2024-07-24,8,164.46,148.83,West,Furniture,CUST_1
2024-07-24,7,128.53,7.33,East,Furniture,CUST_380
2024-07-24,2,299.53,156.73,South,Electronics,CUST_315
2024-07-24,4,314.25,-22.09,North,Furniture,CUST_414
2024-07-25,3,358.41,160.95,South,Electronics,CUST_249
2024-07-25,11,172.09,54.62,East,Furniture,CUST_163
2024-07-25,5,169.71,84.88,East,Furniture,CUST_146
2024-07-25,8,189.83,36.09,East,Clothing,CUST_25
2024-07-25,10,303.35,-44.23,South,Electronics,CUST_370
2024-07-26,7,87.63,142.79,West,Furniture,CUST_314
2024-07-26,4,114.29,3.96,East,Clothing,CUST_310
2024-07-26,9,223.2,65.25,North,Electronics,CUST_344
2024-07-26,9,495.49,151.79,East,Furniture,CUST_86
2024-07-26,8,272.84,142.6,West,Food,CUST_37
2024-07-26,8,289.31,23.23,East,Electronics,CUST_406
2024-07-27,1,67.23,-16.06,North,Clothing,CUST_140
2024-07-27,7,495.12,107.06,South,Clothing,CUST_191
2024-07-27,7,144.94,75.04,South,Clothing,CUST_224
2024-07-27,13,266.34,78.19,South,Furniture,CUST_49
2024-07-27,4,128.91,0.65,West,Electronics,CUST_380
2024-07-27,6,166.34,121.9,North,Food,CUST_151
2024-07-27,8,113.42,181.73,South,Furniture,CUST_455
2024-07-28,13,368.65,-12.66,South,Furniture,CUST_231
2024-07-28,1,356.1,101.26,North,Furniture,CUST_409
2024-07-28,1,124.68,3.64,South,Furniture,CUST_423
2024-07-28,13,282.33,145.21,East,Food,CUST_159
2024-07-28,6,368.37,146.19,North,Electronics,CUST_455
2024-07-28,5,36.68,53.76,West,Clothing,CUST_317
2024-07-28,13,164.39,81.86,East,Furniture,CUST_261
2024-07-28,4,416.15,-40.39,West,Clothing,CUST_475
2024-07-29,8,393.17,101.06,North,Food,CUST_56
2024-07-29,14,103.31,-32.89,East,Clothing,CUST_159
2024-07-29,4,316.55,191.66,East,Furniture,CUST_380
2024-07-30,8,106.59,3.58,North,Food,CUST_81
2024-07-30,9,344.43,76.2,North,Food,CUST_201
2024-07-30,3,125.25,70.52,South,Clothing,CUST_473
2024-07-30,14,399.96,-27.84,North,Clothing,CUST_202
2024-07-30,3,486.84,152.79,West,Food,CUST_55
2024-07-30,13,375.93,-33.12,West,Furniture,CUST_53
2024-07-30,6,330.84,11.3,West,Food,CUST_100
2024-07-30,1,89.63,89.98,North,Food,CUST_473
2024-07-31,2,305.18,31.82,West,Furniture,CUST_307
2024-07-31,5,172.17,43.44,East,Clothing,CUST_409
2024-07-31,8,121.1,-18.75,South,Electronics,CUST_294
2024-07-31,1,21.28,-10.96,North,Electronics,CUST_168
2024-07-31,14,495.89,174.1,North,Electronics,CUST_478
2024-07-31,5,353.73,197.54,West,Clothing,CUST_171
2024-07-31,1,189.38,31.71,East,Electronics,CUST_375
2024-08-01,12,118.56,152.29,East,Clothing,CUST_209
2024-08-01,1,142.31,57.69,North,Clothing,CUST_453
2024-08-01,3,126.7,138.59,East,Clothing,CUST_478
2024-08-01,5,273.61,-49.89,East,Furniture,CUST_283
2024-08-01,8,241.27,122.01,East,Clothing,CUST_154
2024-08-01,14,218.87,126.82,West,Electronics,CUST_94
2024-08-02,13,484.35,0.62,North,Electronics,CUST_189
2024-08-02,11,141.25,-24.46,West,Food,CUST_223
2024-08-02,3,262.51,87.39,South,Furniture,CUST_403
2024-08-02,4,406.05,178.31,North,Furniture,CUST_358
2024-08-03,2,441.89,168.11,East,Clothing,CUST_430
2024-08-03,14,220.47,170.78,North,Clothing,CUST_452
2024-08-03,6,67.63,93.64,South,Electronics,CUST_441
2024-08-03,2,384.28,131.68,East,Food,CUST_288
2024-08-03,14,433.73,152.27,South,Furniture,CUST_407
2024-08-03,2,68.93,68.85,East,Food,CUST_415
2024-08-04,2,268.49,192.88,North,Food,CUST_436
2024-08-04,13,400.24,-16.66,West,Electronics,CUST_96
2024-08-04,13,77.76,191.62,South,Furniture,CUST_423
2024-08-04,4,386.16,-26.6,South,Food,CUST_436
2024-08-04,10,26.35,-33.33,West,Food,CUST_15
2024-08-04,7,55.3,181.7,North,Furniture,CUST_366
2024-08-04,1,403.28,62.71,East,Electronics,CUST_464
2024-08-04,13,30.43,44.59,East,Electronics,CUST_227
2024-08-04,12,314.72,152.97,South,Clothing,CUST_14
2024-08-04,11,164.77,-22.8,West,Clothing,CUST_238
2024-08-04,6,127.84,-30.67,West,Electronics,CUST_285
2024-08-04,12,209.29,-9.09,West,Electronics,CUST_381
2024-08-05,9,319.87,59.78,West,Furniture,CUST_485
2024-08-05,14,30.16,26.29,East,Electronics,CUST_274
2024-08-05,6,448.64,56.01,North,Clothing,CUST_318
2024-08-05,12,158.03,87.72,West,Electronics,CUST_433
2024-08-05,14,26.82,95.04,West,Clothing,CUST_276
2024-08-06,8,446.03,95.49,East,Clothing,CUST_144
2024-08-06,12,245.74,84.2,West,Furniture,CUST_340
2024-08-06,13,240.04,30.68,North,Electronics,CUST_32
2024-08-07,9,82.81,151.13,North,Furniture,CUST_262
2024-08-07,7,362.02,-48.53,East,Furniture,CUST_217
2024-08-07,12,373.91,74.59,North,Food,CUST_118
2024-08-08,3,384.04,-33.5,East,Electronics,CUST_355
2024-08-08,12,70.52,-39.52,East,Clothing,CUST_281
2024-08-08,4,319.47,114.46,South,Electronics,CUST_308
2024-08-08,3,204.46,192.17,North,Electronics,CUST_34
2024-08-08,5,383.09,9.88,North,Furniture,CUST_5
2024-08-08,13,28.86,188.27,West,Food,CUST_439
2024-08-09,4,323.06,151.72,South,Food,CUST_407
2024-08-09,7,309.61,34.23,West,Furniture,CUST_143
2024-08-09,2,411.54,45.61,East,Electronics,CUST_309
2024-08-09,8,58.27,106.59,East,Electronics,CUST_135
2024-08-09,12,136.14,136.16,South,Clothing,CUST_142
2024-08-09,1,146.45,45.07,South,Clothing,CUST_208
2024-08-09,6,326.08,12.6,West,Furniture,CUST_183
2024-08-10,11,210.66,59.76,East,Food,CUST_309
2024-08-10,5,250.17,3.7,West,Clothing,CUST_391
2024-08-10,14,494.64,124.15,North,Furniture,CUST_208
2024-08-11,11,211.49,163.75,South,Food,CUST_416
2024-08-11,10,193.41,140.56,South,Food,CUST_448
2024-08-11,2,435.27,141.54,West,Food,CUST_176
2024-08-11,5,213.09,124.04,South,Food,CUST_106
2024-08-11,1,410.99,27.7,East,Furniture,CUST_181
2024-08-12,1,169.2,179.58,East,Electronics,CUST_381
2024-08-12,8,439.61,-47.61,East,Clothing,CUST_207
2024-08-12,7,275.31,37.11,East,Clothing,CUST_45
2024-08-12,4,270.83,135.39,East,Food,CUST_170
2024-08-12,14,55.57,40.24,East,Food,CUST_191
2024-08-12,3,208.0,131.15,North,Furniture,CUST_221
2024-08-13,11,224.09,109.76,South,Clothing,CUST_434
2024-08-13,3,45.0,129.06,North,Food,CUST_292
2024-08-13,2,119.39,93.63,East,Furniture,CUST_135
2024-08-13,12,346.85,17.31,East,Clothing,CUST_405
2024-08-13,8,59.8,30.97,North,Clothing,CUST_347
2024-08-13,13,481.91,154.21,South,Electronics,CUST_44
2024-08-13,11,405.47,29.72,East,Clothing,CUST_332
2024-08-13,6,70.59,98.71,North,Food,CUST_13
2024-08-13,2,470.88,32.61,West,Electronics,CUST_200
2024-08-14,8,206.58,106.6,West,Electronics,CUST_463
2024-08-14,1,146.48,2.88,West,Food,CUST_211
2024-08-14,10,219.09,33.27,West,Clothing,CUST_103
2024-08-14,13,243.87,48.51,East,Clothing,CUST_496
2024-08-14,1,264.36,156.33,South,Furniture,CUST_483
2024-08-14,9,315.31,98.42,East,Clothing,CUST_62
2024-08-14,14,493.86,46.73,North,Furniture,CUST_375
2024-08-14,12,422.58,20.77,South,Clothing,CUST_427
2024-08-15,10,50.23,-38.71,East,Furniture,CUST_341
2024-08-15,10,211.23,27.99,West,Electronics,CUST_28
2024-08-15,9,416.75,26.15,North,Food,CUST_309
2024-08-15,10,82.39,-19.41,South,Furniture,CUST_423
2024-08-15,14,80.82,56.04,West,Food,CUST_26
2024-08-15,7,151.2,-21.32,South,Food,CUST_123
2024-08-15,14,73.81,139.73,West,Electronics,CUST_347
2024-08-15,10,310.02,70.55,North,Electronics,CUST_39
2024-08-16,6,59.71,50.11,North,Food,CUST_131
2024-08-16,2,61.2,141.69,South,Clothing,CUST_150
2024-08-16,14,191.06,134.0,East,Food,CUST_5
2024-08-16,8,164.71,-19.45,North,Furniture,CUST_15
2024-08-17,10,412.14,93.74,South,Clothing,CUST_234
2024-08-17,6,81.72,153.4,East,Food,CUST_25
2024-08-17,9,407.81,-31.57,South,Clothing,CUST_204
2024-08-17,9,132.1,68.66,North,Food,CUST_321
2024-08-18,12,405.03,187.4,North,Furniture,CUST_478
2024-08-18,14,223.49,64.02,South,Furniture,CUST_100
2024-08-18,6,247.25,164.39,West,Furniture,CUST_2
2024-08-19,10,115.35,87.17,South,Clothing,CUST_266
2024-08-19,9,293.87,34.21,West,Food,CUST_118
2024-08-19,5,113.73,-0.48,East,Furniture,CUST_469
2024-08-19,1,424.49,40.8,East,Electronics,CUST_330
2024-08-19,8,82.29,17.74,East,Electronics,CUST_439
2024-08-19,10,153.9,131.44,East,Electronics,CUST_80
2024-08-20,14,147.58,38.19,East,Furniture,CUST_289
2024-08-20,12,422.74,-37.9,West,Furniture,CUST_442
2024-08-20,13,83.02,77.06,North,Food,CUST_240
2024-08-20,2,82.69,-40.2,West,Electronics,CUST_126
2024-08-20,1,276.07,21.45,East,Furniture,CUST_308
2024-08-20,1,476.55,43.6,West,Furniture,CUST_346
2024-08-20,13,498.01,175.93,West,Clothing,CUST_8
2024-08-21,3,29.83,74.75,North,Electronics,CUST_115
2024-08-21,13,100.89,-37.29,East,Electronics,CUST_350
2024-08-21,5,54.82,112.99,East,Food,CUST_148
2024-08-21,2,183.73,75.95,South,Food,CUST_299
2024-08-22,8,140.31,154.53,East,Clothing,CUST_389
2024-08-22,13,452.3,186.28,North,Clothing,CUST_261
2024-08-22,11,293.47,66.19,South,Furniture,CUST_151
2024-08-23,9,308.07,-41.41,West,Clothing,CUST_186
2024-08-23,4,430.95,196.9,North,Food,CUST_271
2024-08-24,11,125.48,-36.52,East,Clothing,CUST_400
2024-08-24,8,80.51,120.69,West,Furniture,CUST_395
2024-08-25,9,124.27,196.75,North,Food,CUST_77
2024-08-25,9,125.02,38.77,North,Furniture,CUST_0
2024-08-25,13,364.29,12.36,South,Clothing,CUST_331
2024-08-25,4,59.5,163.01,North,Food,CUST_440
2024-08-26,10,226.01,-28.19,East,Furniture,CUST_498
2024-08-26,4,79.63,125.71,South,Electronics,CUST_173
2024-08-26,6,389.91,36.6,South,Furniture,CUST_366
2024-08-26,1,312.1,72.23,South,Furniture,CUST_256
2024-08-27,12,200.58,-14.8,South,Electronics,CUST_389
2024-08-27,2,29.42,118.85,East,Furniture,CUST_242
2024-08-28,6,90.52,-15.13,North,Electronics,CUST_496
2024-08-28,4,223.2,38.35,East,Food,CUST_91
2024-08-28,13,219.59,174.37,East,Furniture,CUST_431
2024-08-28,4,483.6,-28.06,South,Furniture,CUST_399
2024-08-28,7,489.6,-14.53,South,Food,CUST_57
2024-08-29,6,308.67,101.83,West,Food,CUST_286
2024-08-29,13,94.56,125.96,North,Clothing,CUST_2
2024-08-29,12,45.85,169.66,South,Food,CUST_279
2024-08-29,6,470.42,140.25,West,Furniture,CUST_437
2024-08-29,6,38.3,179.17,North,Clothing,CUST_486
2024-08-30,5,38.92,172.15,North,Electronics,CUST_201
2024-08-30,9,106.13,-7.47,South,Electronics,CUST_199
2024-08-30,1,220.09,172.89,North,Furniture,CUST_363
2024-08-30,5,214.83,80.46,East,Furniture,CUST_187
2024-08-30,13,451.89,192.41,South,Clothing,CUST_180
2024-08-30,12,187.38,151.39,South,Furniture,CUST_160
2024-08-30,3,378.71,-24.06,South,Clothing,CUST_134
2024-08-30,12,399.34,-5.74,South,Furniture,CUST_367
2024-08-30,5,112.9,134.31,North,Clothing,CUST_108
2024-08-30,6,145.94,61.43,South,Food,CUST_498
2024-08-30,6,227.84,195.87,East,Electronics,CUST_428
2024-08-31,14,458.33,97.48,South,Furniture,CUST_389
2024-08-31,4,362.78,156.47,South,Clothing,CUST_78
2024-08-31,4,148.99,-20.59,East,Electronics,CUST_408
2024-08-31,12,243.65,181.12,West,Electronics,CUST_220
2024-08-31,2,227.09,61.23,South,Clothing,CUST_446
2024-08-31,12,464.36,184.8,South,Furniture,CUST_149
2024-08-31,12,414.78,137.71,North,Food,CUST_334
2024-08-31,5,129.36,68.52,West,Clothing,CUST_296
2024-09-01,3,212.19,112.27,West,Electronics,CUST_119
2024-09-01,2,315.49,33.08,North,Electronics,CUST_193
2024-09-01,3,125.72,181.5,South,Electronics,CUST_91
2024-09-01,7,446.83,103.73,West,Food,CUST_486
2024-09-01,2,356.0,136.0,East,Electronics,CUST_74
2024-09-01,4,476.71,52.58,West,Clothing,CUST_103
2024-09-02,8,414.15,-15.17,West,Clothing,CUST_205
2024-09-02,13,105.02,177.12,South,Clothing,CUST_24
2024-09-02,13,110.6,183.72,East,Clothing,CUST_124
2024-09-02,2,333.89,2.39,North,Clothing,CUST_70
2024-09-03,4,310.47,23.74,East,Food,CUST_429
2024-09-03,13,303.89,189.07,East,Furniture,CUST_130
2024-09-03,13,378.78,-27.14,South,Food,CUST_5
2024-09-03,10,443.9,184.6,West,Food,CUST_93
2024-09-03,5,189.51,143.72,South,Clothing,CUST_409
2024-09-04,8,262.92,-17.86,North,Food,CUST_404
2024-09-04,3,471.98,-11.07,East,Furniture,CUST_400
2024-09-04,12,469.76,-11.84,South,Furniture,CUST_198
2024-09-04,4,32.21,17.16,North,Electronics,CUST_241
2024-09-05,4,485.63,-23.85,South,Electronics,CUST_153
2024-09-05,1,228.3,59.83,West,Electronics,CUST_346
2024-09-05,7,48.66,81.06,South,Electronics,CUST_292
2024-09-05,9,449.88,98.73,North,Electronics,CUST_307
2024-09-06,5,318.83,78.18,South,Furniture,CUST_387
2024-09-06,11,169.37,22.14,North,Food,CUST_230
2024-09-06,13,229.82,48.37,West,Clothing,CUST_369
2024-09-06,3,168.22,53.18,West,Food,CUST_491
2024-09-07,3,339.77,187.78,East,Electronics,CUST_303
2024-09-07,10,441.97,180.9,West,Electronics,CUST_79
2024-09-07,3,494.81,144.84,East,Clothing,CUST_16
2024-09-07,10,185.73,62.07,East,Clothing,CUST_289
2024-09-07,6,439.05,178.11,West,Furniture,CUST_345
2024-09-07,1,43.75,174.14,West,Clothing,CUST_232
2024-09-07,2,400.18,150.59,West,Food,CUST_257
2024-09-08,3,450.35,-2.96,North,Food,CUST_108
2024-09-08,5,176.11,197.0,East,Electronics,CUST_297
2024-09-08,8,257.41,71.73,North,Furniture,CUST_346
2024-09-08,7,346.43,162.41,North,Clothing,CUST_436
2024-09-08,13,482.75,-2.56,East,Clothing,CUST_162
2024-09-08,7,99.36,180.71,South,Furniture,CUST_67
